id,key,value,type
6892877472,name,The Micro Creamery,regular
6894652685,direction,90,camera
6894652685,mount,pole,camera
6894652685,type,panning,camera
6894652685,man_made,surveillance,regular
6894652685,surveillance,public,regular
6894652685,type,camera,surveillance
6894652685,zone,area,surveillance
6894685190,mount,pole,camera
6894685190,type,dome,camera
6894685190,man_made,surveillance,regular
6894685190,surveillance,public,regular
6894685190,type,camera,surveillance
6894685190,zone,area,surveillance
6897535302,mount,pole,camera
6897535302,type,dome,camera
6897535302,man_made,surveillance,regular
6897535302,surveillance,public,regular
6897535302,type,camera,surveillance
6897535302,zone,area,surveillance
6897547662,direction,90,camera
6897547662,mount,wall,camera
6897547662,type,panning,camera
6897547662,man_made,surveillance,regular
6897547662,surveillance,public,regular
6897547662,type,camera,surveillance
6897547662,zone,area,surveillance
6897553411,mount,pole,camera
6897553411,type,dome,camera
6897553411,man_made,surveillance,regular
6897553411,surveillance,outdoor,regular
6897553411,type,camera,surveillance
6897553411,zone,area,surveillance
6897557761,direction,280,camera
6897557761,mount,wall,camera
6897557761,type,panning,camera
6897557761,man_made,surveillance,regular
6897557761,surveillance,public,regular
6897557761,type,camera,surveillance
6897557761,zone,area,surveillance
6897559156,direction,180,camera
6897559156,mount,pole,camera
6897559156,type,panning,camera
6897559156,man_made,surveillance,regular
6897559156,surveillance,outdoor,regular
6897559156,type,camera,surveillance
6897559156,zone,area,surveillance
6897559157,mount,pole,camera
6897559157,type,dome,camera
6897559157,man_made,surveillance,regular
6897559157,surveillance,public,regular
6897559157,type,camera,surveillance
6897559157,zone,area,surveillance
6897562993,mount,pole,camera
6897562993,type,dome,camera
6897562993,man_made,surveillance,regular
6897562993,surveillance,outdoor,regular
6897562993,type,camera,surveillance
6897562993,zone,area,surveillance
6901280954,highway,bus_stop,regular
6901280954,local_ref,Channasandra,regular
6901280954,name,MVJ College,regular
6901427997,barrier,gate,regular
6901428013,barrier,gate,regular
6901444618,city,Bengaluru,addr
6901444618,housenumber,Floor 2,addr
6901444618,street,Carlton Towers,addr
6901444618,name,Dbaux Technologies,regular
6901444618,office,company,regular
6901551440,highway,traffic_signals,regular
6906325803,highway,crossing,regular
6906325805,highway,crossing,regular
6906325808,highway,crossing,regular
6906325809,highway,crossing,regular
6906325810,highway,crossing,regular
6906325811,highway,crossing,regular
6906325812,highway,crossing,regular
6906325832,highway,crossing,regular
6906325833,ford,yes,regular
6906325834,highway,crossing,regular
6906325835,highway,crossing,regular
6906325836,highway,crossing,regular
6906325837,highway,crossing,regular
6906325838,highway,crossing,regular
6906325839,highway,crossing,regular
6906325840,highway,crossing,regular
6906325841,highway,crossing,regular
6906325842,highway,crossing,regular
6906325843,highway,crossing,regular
6906325844,highway,crossing,regular
6906325845,highway,crossing,regular
6906325847,highway,crossing,regular
6906325848,highway,crossing,regular
6906325849,highway,crossing,regular
6906325850,highway,crossing,regular
6906325851,crossing,marked,regular
6906325851,highway,crossing,regular
6906325852,crossing,marked,regular
6906325852,highway,crossing,regular
6906325853,crossing,marked,regular
6906325853,highway,crossing,regular
6906325854,crossing,marked,regular
6906325854,highway,crossing,regular
6906325855,crossing,marked,regular
6906325855,highway,crossing,regular
6914313300,access,private,regular
6914313300,barrier,gate,regular
6917875449,direction,0,camera
6917875449,mount,wall,camera
6917875449,type,fixed,camera
6917875449,man_made,surveillance,regular
6917875449,surveillance,outdoor,regular
6917875449,type,camera,surveillance
6917875449,zone,area,surveillance
6917948410,direction,90,camera
6917948410,mount,wall,camera
6917948410,type,fixed,camera
6917948410,man_made,surveillance,regular
6917948410,surveillance,outdoor,regular
6917948410,type,camera,surveillance
6917948410,zone,area,surveillance
6924220912,mount,pole,camera
6924220912,type,dome,camera
6924220912,man_made,surveillance,regular
6924220912,surveillance,public,regular
6924220912,type,camera,surveillance
6924220912,zone,area,surveillance
6936708036,district,Tuticorin,addr
6936708036,full,"97H/1B, Teachers Colony",addr
6936708036,postcode,,addr
6936708036,state,Tamil Nadu,addr
6936708036,amenity,clinic,regular
6936708036,name,Maithriye Clinic,regular
6936708036,source,OpenGovernmentData,regular
6938759412,district,Bengaluru Urban,addr
6938759412,full,"Opus, 143, 1st Cross, 5th Block, Koramangala",addr
6938759412,postcode,560034,addr
6938759412,state,Karnataka,addr
6938759412,amenity,hospital,regular
6938759412,email,info@novamedicalcenters.com,regular
6938759412,speciality,multi speciality,healthcare
6938759412,name,"Nova Specialty Surgery Center, Koramangala",regular
6938759412,type,private,operator
6938759412,source,OpenGovernmentData,regular
6938759412,website,www.novaspecialtysurgery.com,regular
6938777900,district,Bengaluru Urban,addr
6938777900,full,"Plot No.3 and 4, Sadaramangala Industrial Area, Near Itpl",addr
6938777900,postcode,560048,addr
6938777900,state,Karnataka,addr
6938777900,amenity,hospital,regular
6938777900,name,Narayana Multispeciality Hospital,regular
6938777900,type,private,operator
6938777900,source,OpenGovernmentData,regular
6938777900,website,https://www.narayanahealth.org/,regular
6938777946,district,Bengaluru Urban,addr
6938777946,full,"Srit House #1113/1B ,Itpl Main Road ,Kundalahalli",addr
6938777946,postcode,560037,addr
6938777946,state,Karnataka,addr
6938777946,amenity,clinic,regular
6938777946,name,Ojus Healthcare (Nirmaya Clinic),regular
6938777946,source,OpenGovernmentData,regular
6938864303,district,Bengaluru Urban,addr
6938864303,full,"CGHS Dispensary No.4, Ulsoor No.27, Car StreetUlsoor",addr
6938864303,postcode,560004,addr
6938864303,state,Karnataka,addr
6938864303,amenity,clinic,regular
6938864303,type,dispensary,health_facility
6938864303,healthcare,centre,regular
6938864303,name,CGHS Dispensary No.4,regular
6938864303,type,government,operator
6938864303,source,OpenGovernmentData,regular
6938864303,website,http://nb.bsf.gov.in/CGHS%20DIspenseries.pdf,regular
6938889541,district,Bengaluru Urban,addr
6938889541,full,"#103, Munnekolal, Verthur Road, Marthahalli Post",addr
6938889541,postcode,560037,addr
6938889541,state,Karnataka,addr
6938889541,amenity,hospital,regular
6938889541,name,Lions Airport City Hospital,regular
6938889541,source,OpenGovernmentData,regular
6939253041,district,Bengaluru Urban,addr
6939253041,full,"#434, 18Th Main 80 Ft Road, 6Th Block, Opp Koramangala Bus Depot",addr
6939253041,postcode,560095,addr
6939253041,state,Karnataka,addr
6939253041,amenity,hospital,regular
6939253041,email,care@devieyehospital.in,regular
6939253041,speciality,multi speciality,healthcare
6939253041,name,Devi Super Speciality Eye Hospital Pvt Ltd,regular
6939253041,type,private,operator
6939253041,source,OpenGovernmentData,regular
6939253041,website,http://www.devieyehospital.in/,regular
6939350511,district,Bengaluru Urban,addr
6939350511,full,"81, 7Th Cross 4Th Block, Near Bda Complex Koramangala",addr
6939350511,postcode,560034,addr
6939350511,state,Karnataka,addr
6939350511,amenity,clinic,regular
6939350511,name,Kamala Nethralaya,regular
6939350511,source,OpenGovernmentData,regular
6939418124,district,Bengaluru Urban,addr
6939418124,full,"CGHS Dispensary No.7, Koramangala, CPWDQuarters, Koramangala",addr
6939418124,postcode,560034,addr
6939418124,state,Karnataka,addr
6939418124,amenity,clinic,regular
6939418124,type,dispensary,health_facility
6939418124,healthcare,centre,regular
6939418124,name,CGHS Dispensary No.7,regular
6939418124,type,government,operator
6939418124,source,OpenGovernmentData,regular
6939418124,website,http://nb.bsf.gov.in/CGHS%20DIspenseries.pdf,regular
6939445234,district,Bengaluru Urban,addr
6939445234,full,"# 88, 17th, A Main, 2nd Cross, 5th Block, Koramangala",addr
6939445234,postcode,560095,addr
6939445234,state,Karnataka,addr
6939445234,amenity,hospital,regular
6939445234,speciality,Clinical Labs; Diagnosis; Medical Oncology; Radiation oncology; Surgical Oncology,healthcare
6939445234,name,"HCG, Koramangala",regular
6939445234,type,private,operator
6939445234,source,OpenGovernmentData,regular
6939445234,website,http://www.hcgoncology.com/,regular
6944105703,district,Bengaluru Urban,addr
6944105703,full,"No.25/5 D, Outer Ring Road, Marathalli",addr
6944105703,postcode,560037,addr
6944105703,state,Karnataka,addr
6944105703,subdistrict,Marathahalli,addr
6944105703,amenity,hospital,regular
6944105703,name,"Vasan Eye Care Hospital, Marathalli",regular
6944105703,type,private,operator
6944105703,source,OpenGovernmentData,regular
6944105703,website,http://www.vasaneye.in/,regular
6944143695,district,Bengaluru Urban,addr
6944143695,full,21st Cross Kaggadasapura Main Road C V Raman Nagar,addr
6944143695,postcode,560093,addr
6944143695,state,Karnataka,addr
6944143695,amenity,hospital,regular
6944143695,name,Sree Lakshmi Hospital,regular
6944143695,source,OpenGovernmentData,regular
6944256063,district,Bengaluru Urban,addr
6944256063,full,"10,12 th Cross, Lakshmipuram",addr
6944256063,postcode,560008,addr
6944256063,state,Karnataka,addr
6944256063,amenity,clinic,regular
6944256063,name,"Joseph Clinic, Bengaluru Urban",regular
6944256063,source,OpenGovernmentData,regular
6944290474,district,Bengaluru Urban,addr
6944290474,full,"#477, I Main 'B' Block, Aecs Layout,,Kundalahalli",addr
6944290474,postcode,560037,addr
6944290474,state,Karnataka,addr
6944290474,amenity,hospital,regular
6944290474,name,Aayug Multi Speciality Hospital,regular
6944290474,type,private,operator
6944290474,source,OpenGovernmentData,regular
6944290474,website,http://dpal.kar.nic.in/Kanunu%20padakosha%20PDF%20Files/Recognised%20Hospitals.pdf,regular
6944290475,district,Bengaluru Urban,addr
6944290475,full,"96,Varthur Main Road, Marathahalli",addr
6944290475,postcode,560037,addr
6944290475,state,Karnataka,addr
6944290475,amenity,hospital,regular
6944290475,name,MGA Hospital,regular
6944290475,source,OpenGovernmentData,regular
6944290482,district,Bengaluru Urban,addr
6944290482,full,"L 168, Sector - 6, Ring Road, Hsr Layout",addr
6944290482,postcode,560040,addr
6944290482,state,Karnataka,addr
6944290482,amenity,hospital,regular
6944290482,name,Bhagavathi Multi Speciality Hospital,regular
6944290482,source,OpenGovernmentData,regular
6944290484,district,Bengaluru Rural,addr
6944290484,full,"4/1, Road Cross,Hosur Main Road, Madiwala",addr
6944290484,postcode,560068,addr
6944290484,state,Karnataka,addr
6944290484,amenity,clinic,regular
6944290484,name,Kaveri Speciality Hospital,regular
6944290484,source,OpenGovernmentData,regular
6944364980,district,Bengaluru Urban,addr
6944364980,full,"No. 114, 5Th Cross, Sai Baba Temple Road, Cambridge Layout, Ulsoor",addr
6944364980,postcode,560008,addr
6944364980,state,Karnataka,addr
6944364980,amenity,hospital,regular
6944364980,name,"Sadhana Eye Hospital, Bengaluru Urban",regular
6944364980,source,OpenGovernmentData,regular
6944418995,district,Bengaluru Urban,addr
6944418995,full,"11, Ulsoor Tank Road Ulsoor Lake",addr
6944418995,postcode,560042,addr
6944418995,state,Karnataka,addr
6944418995,amenity,clinic,regular
6944418995,name,Sai Jyothi Netra Seva,regular
6944418995,source,OpenGovernmentData,regular
6944578923,district,Bengaluru Urban,addr
6944578923,full,"369, 100 Feet Road, H.A.L. 2nd Stage, Indiranagar",addr
6944578923,postcode,560008,addr
6944578923,state,Karnataka,addr
6944578923,amenity,hospital,regular
6944578923,name,G. G. Hospital,regular
6944578923,source,OpenGovernmentData,regular
6944578924,district,Bengaluru Urban,addr
6944578924,full,"# 1034 , Church Road, New Thippasandra, Hal 3rd Stage",addr
6944578924,postcode,560075,addr
6944578924,state,Karnataka,addr
6944578924,amenity,clinic,regular
6944578924,name,Kakde Nursing Home,regular
6944578924,source,OpenGovernmentData,regular
6944578925,district,Bengaluru Urban,addr
6944578925,full,"Ist Floor, Lic Colony Main Road, Jeevan Bhima Nagar",addr
6944578925,postcode,560032,addr
6944578925,state,Karnataka,addr
6944578925,amenity,hospital,regular
6944578925,name,Dr Chaitanyas Dental Care & Implant Centre,regular
6944578925,source,OpenGovernmentData,regular
6944578931,district,Bengaluru Urban,addr
6944578931,full,"# 20, 1st Floor, 17 Th A Cross, Kaggadasapura Main Road C. V. Raman Nagar",addr
6944578931,postcode,560093,addr
6944578931,state,Karnataka,addr
6944578931,amenity,clinic,regular
6944578931,name,Shakthikrupa Nursing Home,regular
6944578931,source,OpenGovernmentData,regular
6944707745,district,Bengaluru Urban,addr
6944707745,full,"C.M.H.Road, Indiranagar, 2nd Stage",addr
6944707745,postcode,560038,addr
6944707745,state,Karnataka,addr
6944707745,subdistrict,Indiranagar,addr
6944707745,amenity,hospital,regular
6944707745,email,info.cnh@nhhospitals.org,regular
6944707745,speciality,multi speciality,healthcare
6944707745,name,Chinmaya Narayana Super Specialty Centre,regular
6944707745,type,private,operator
6944707745,source,OpenGovernmentData,regular
6944707745,website,https://www.narayanahealth.org/,regular
6947371813,district,Bengaluru Urban,addr
6947371813,full,"#289.1 Cross ,Cambridge Layout, Halasuru,Near Sai Baba Temple",addr
6947371813,postcode,560008,addr
6947371813,state,Karnataka,addr
6947371813,amenity,hospital,regular
6947371813,name,Health Cottage Hospital,regular
6947371813,source,OpenGovernmentData,regular
6947674447,district,Bengaluru Urban,addr
6947674447,full,"No.162, 4Th Main, Opposite Post Office, Viveknagar, 20Yds, Viveknagar Bus Stand",addr
6947674447,postcode,560047,addr
6947674447,state,Karnataka,addr
6947674447,amenity,hospital,regular
6947674447,name,Sri Ram Speciality Hospital,regular
6947674447,source,OpenGovernmentData,regular
6947701126,district,Bengaluru Urban,addr
6947701126,full,Koramangala,addr
6947701126,postcode,560095,addr
6947701126,state,Karnataka,addr
6947701126,amenity,hospital,regular
6947701126,name,Well Spring hospital,regular
6947701126,source,OpenGovernmentData,regular
6948201258,district,Bengaluru Rural,addr
6948201258,full,"321/2A, Hosur Road, Madiwala, Opposite Madiwala Police Station",addr
6948201258,postcode,560068,addr
6948201258,state,Karnataka,addr
6948201258,amenity,clinic,regular
6948201258,name,S.M.S. Nursing Home,regular
6948201258,source,OpenGovernmentData,regular
6948216053,district,Bengaluru Urban,addr
6948216053,full,"13/02, Mahimappa Complex, Nh-4, T.Dasarahalli",addr
6948216053,postcode,560057,addr
6948216053,state,Karnataka,addr
6948216053,amenity,clinic,regular
6948216053,name,"Vijaya Nursing Home, Bengaluru Urban",regular
6948216053,source,OpenGovernmentData,regular
6971061988,amenity,school,regular
6971061988,name,Fusco,regular
6971061988,hi,Fusco's School,name
6982377243,amenity,pharmacy,regular
6982377243,name,Nagarjuna Ayurveda,regular
6982401116,amenity,bench,regular
6982413088,name,Mahadev Paper Mart,regular
6982413088,shop,stationery,regular
6982416286,housenumber,1,addr
6982416286,street,9Th Main,addr
6982416286,craft,key_cutter,regular
6982416286,name,Classic Enterprises,regular
6982416286,phone,9880237228,regular
6987406044,name,Superstore,regular
6987406044,cash,yes,payment
6987406044,credit_cards,yes,payment
6987406044,debit_cards,yes,payment
6987406044,mastercard,yes,payment
6987406044,visa_debit,yes,payment
6987406044,shop,supermarket,regular
6987406045,amenity,fast_food,regular
6987406045,cuisine,indian,regular
6987406045,name,Pani Puri,regular
7013311585,amenity,restaurant,regular
7013311585,cuisine,arab,regular
7013311585,name,Sharief Bhai,regular
7031769604,air_conditioning,yes,regular
7031769604,description,Our focus is on design innovation and promotion of handcrafted products made by skilled artisans using natural inputs which sustains and preserves the environment. We are dedicated towards preserving rich and vibrant traditional Indian art.,regular
7031769604,name,Jute Cottage,regular
7031769604,all,yes,payment
7031769604,shop,gift,regular
7031769604,source,survey;local knowledge;gps,regular
7031769604,website,https://www.jutecottage.co.in/,regular
7031779914,description,Our focus is on design innovation and promotion of handcrafted products made by skilled artisans using natural inputs which sustains and preserves the environment. We are dedicated towards preserving rich and vibrant traditional Indian art.,regular
7031779914,name,Jute Cottage,regular
7031779914,all,yes,payment
7031779914,shop,gift,regular
7031779914,source,survey;local knowledge;gps;aerial imagery,regular
7031779914,website,https://www.jutecottage.co.in/,regular
7031795742,air_conditioning,yes,regular
7031795742,description,Our focus is on design innovation and promotion of handcrafted products made by skilled artisans using natural inputs which sustains and preserves the environment. We are dedicated towards preserving rich and vibrant traditional Indian art.,regular
7031795742,name,Jute Cottage,regular
7031795742,all,yes,payment
7031795742,shop,gift,regular
7031795742,source,survey;local knowledge;gps;aerial imagery,regular
7031795742,website,https://www.jutecottage.co.in/,regular
7031820331,city,Bengaluru,addr
7031820331,district,Bengaluru,addr
7031820331,postcode,560038,addr
7031820331,state,Karnataka,addr
7031820331,street,Indiranagar,addr
7031820331,name,Eshwara Layout,regular
7032001648,access,private,regular
7032001648,amenity,parking,regular
7032001648,name,Gopalan Global Axis Open Parking Entrance,regular
7032001648,parking,surface,regular
7032001648,surface,ground,regular
7036015201,amenity,bank,regular
7036015201,branch,Madiwala Branch,regular
7036015201,brand,Canara Bank,regular
7036015201,wikidata,Q2003777,brand
7036015201,wikipedia,en:Canara Bank,brand
7036015201,name,Canara Bank,regular
7036023470,city,Bengaluru,addr
7036023470,brand,TVS,regular
7036023470,name,Indian TVS,regular
7036023470,shop,motorcycle,regular
7051951386,amenity,atm,regular
7051951386,cash_in,yes,regular
7051951386,opening_hours,24/7,regular
7051951386,operator,FEDERAL BANK,regular
7055996489,direction,60,camera
7055996489,mount,pole,camera
7055996489,type,fixed,camera
7055996489,man_made,surveillance,regular
7055996489,surveillance,public,regular
7055996489,type,camera,surveillance
7056057959,direction,170,camera
7056057959,mount,pole,camera
7056057959,type,fixed,camera
7056057959,man_made,surveillance,regular
7056057959,surveillance,outdoor,regular
7056057959,type,camera,surveillance
7056057959,zone,parking,surveillance
7062340514,name,Radisson city center,regular
7062340514,operator,Radisson,regular
7062340514,stars,5,regular
7062340514,tourism,hotel,regular
7074451473,city,Bengaluru,addr
7074451473,housenumber,Shop No. 4/3/1,addr
7074451473,postcode,560102,addr
7074451473,street,"Opp Trinity Acres And Woods, Sarjapur Main Road, Bellandur",addr
7074451473,name,Cycle World,regular
7074451473,opening_hours,Mo-Su 10:00-21:00,regular
7074451473,operator,Cycle World,regular
7074451473,cash,yes,payment
7074451473,mastercard,yes,payment
7074451473,visa_debit,yes,payment
7074451473,shop,supermarket,regular
7074561086,street,12Th Main Road,addr
7074561086,amenity,fast_food,regular
7074561086,cuisine,french,regular
7074561086,name,Paris Panini,regular
7080263867,building,yes,regular
7080263867,name,Gulmohar,regular
7085421277,amenity,restaurant,regular
7085421277,name,MTR,regular
7085461657,name,Hustle Huh,regular
7085461657,office,company,regular
7085470153,amenity,cafe,regular
7085470153,name,Lassi Treat,regular
7085480344,name,Hotel Enzo International,regular
7085480344,tourism,hotel,regular
7087350466,city,"Bengaluru,",addr
7087350466,housenumber,"No. 191, 18 th ‘B’ Main, 1st ‘C’ Cross, HAL IInd Stage, Indiranagar",addr
7087350466,postcode,560008,addr
7087350466,air_conditioning,yes,regular
7087350466,craft,cleaning,regular
7087350466,name,Kleanwell Care,regular
7087350466,opening_hours,24/7,regular
7087350466,source,survey;local knowledge;gps;streetlevel imagery,regular
7087350466,website,https://www.kleanwellcare.com/,regular
7087482972,city,Bengaluru,addr
7087482972,housenumber,"925, 1st floor, st bed layout, near Maharaja signal, Koramangala 4th Block, Koramangala, Karnataka",addr
7087482972,postcode,560095,addr
7087482972,name,Chess SaGa,regular
7087482972,office,educational_institution,regular
7087482972,opening_hours,Mo-Su 10:00-20:00,regular
7087482972,source,survey;local knowledge;gps;streetlevel imagery,regular
7087482972,website,https://www.chess-saga.com/,regular
7097804906,barrier,gate,regular
7106560979,historic,wayside_shrine,regular
7108468321,bus,yes,regular
7108468321,name,Maruthi Sevanagar,regular
7108468321,en,Maruthi Sevanagar,name
7108468321,network,BMTC,regular
7108468321,operator,BMTC,regular
7108468321,public_transport,stop_position,regular
7108468322,bus,yes,regular
7108468322,name,Jai Bharath Nagara,regular
7108468322,en,Jai Bharath Nagara,name
7108468322,kn,ಜೈ ಭಾರತ ನಗರ,name
7108468322,network,BMTC,regular
7108468322,operator,BMTC,regular
7108468322,public_transport,stop_position,regular
7108468323,bus,yes,regular
7108468323,name,ITC Factory,regular
7108468323,en,ITC Factory,name
7108468323,network,BMTC,regular
7108468323,operator,BMTC,regular
7108468323,public_transport,stop_position,regular
7108562591,bus,yes,regular
7108562591,name,Jeevanahalli,regular
7108562591,en,Jeevanahalli,name
7108562591,kn,ಜೀವನಹಳ್ಳಿ,name
7108562591,network,BMTC,regular
7108562591,operator,BMTC,regular
7108562591,public_transport,stop_position,regular
7108562592,alt_name,Jeevanahalli Water Tank,regular
7108562592,bus,yes,regular
7108562592,name,Cox Town Water Tank,regular
7108562592,en,Cox Town Water Tank,name
7108562592,network,BMTC,regular
7108562592,operator,BMTC,regular
7108562592,public_transport,stop_position,regular
7108562594,bus,yes,regular
7108562594,name,Cox Town Circle,regular
7108562594,en,Cox Town Circle,name
7108562594,network,BMTC,regular
7108562594,operator,BMTC,regular
7108562594,public_transport,stop_position,regular
7110589921,amenity,restaurant,regular
7110589921,cuisine,asian,regular
7110589921,name,Sri Racha,regular
7110589922,amenity,restaurant,regular
7110589922,cuisine,mexican,regular
7110589922,name,Sanchez,regular
7111203859,entrance,yes,regular
7111203859,level,1,regular
7111203860,entrance,yes,regular
7112426285,postcode,560048,addr
7112426285,street,Seetharampalya Road,addr
7112426285,name,महावीर टस्कन अपार्टमेन्ट,regular
7112426285,en,Mahaveer Tuscan Apartments,name
7112426285,opening_hours,24/7,regular
7112426285,tourism,apartment,regular
7114439282,barrier,bollard,regular
7114439282,bollard,fixed,regular
7114439282,height,1,regular
7114439282,material,steel,regular
7114507519,leisure,fitness_station,regular
7114507520,shop,convenience,regular
7114507521,amenity,fast_food,regular
7114507521,cuisine,juice,regular
7114507522,shop,hairdresser,regular
7118053064,barrier,bollard,regular
7118053064,bicycle,yes,regular
7118053064,bollard,fixed,regular
7118053064,height,half,regular
7118053064,material,steel,regular
7118053064,motor_vehicle,no,regular
7118053064,motorcycle,yes,regular
7120228898,barrier,block,regular
7120228898,bicycle,yes,regular
7120228898,motor_vehicle,no,regular
7120228898,motorcycle,yes,regular
7120241070,amenity,restaurant,regular
7120241070,cuisine,arabic;grill;regional,regular
7120241070,name,Kabab Souq,regular
7120241070,opening_hours,11:00-23:00,regular
7122031685,amenity,restaurant,regular
7122031685,name,A Naidu's Ootada Mane,regular
7130014149,name,Apna Day Market,regular
7130014149,shop,supermarket,regular
7130014151,name,Anand Sweets,regular
7130014151,shop,confectionery,regular
7131511283,bus,yes,regular
7131511283,name,ASC Center,regular
7131511283,en,ASC Center,name
7131511283,network,BMTC,regular
7131511283,operator,BMTC,regular
7131511283,public_transport,stop_position,regular
7131511284,bus,yes,regular
7131511284,name,Vannarapete,regular
7131511284,en,Vannarapete,name
7131511284,network,BMTC,regular
7131511284,operator,BMTC,regular
7131511284,public_transport,stop_position,regular
7131541685,bus,yes,regular
7131541685,name,Vivekanagara,regular
7131541685,en,Vivekanagara,name
7131541685,network,BMTC,regular
7131541685,operator,BMTC,regular
7131541685,public_transport,stop_position,regular
7131613882,city,Bengaluru,addr
7131613882,housenumber,No.1004,addr
7131613882,postcode,560034,addr
7131613882,street,"5Th Floor, 80Ft Road ,1St Blk, Koramangala,",addr
7131613882,name,Umas Realty The HUB,regular
7131613882,office,estate_agent,regular
7131613882,phone,080-41217573,regular
7131613882,website,https://www.umarealty.com,regular
7132397448,amenity,bank,regular
7132397448,atm,yes,regular
7132397448,name,Bandhan Bank ,regular
7132452576,bus,yes,regular
7132452576,name,Vivekanagara,regular
7132452576,en,Vivekanagara,name
7132452576,network,BMTC,regular
7132452576,operator,BMTC,regular
7132452576,public_transport,stop_position,regular
7132452577,highway,bus_stop,regular
7132452577,name,Vivekanagara,regular
7132452577,en,Vivekanagara,name
7132452577,network,BMTC,regular
7132452577,operator,BMTC,regular
7132452577,public_transport,platform,regular
7132452578,bus,yes,regular
7132452578,name,"Vivek Nagar Police Station, Ravi Tent",regular
7132452578,en,"Vivek Nagar Police Station, Ravi Tent",name
7132452578,network,BMTC,regular
7132452578,operator,BMTC,regular
7132452578,public_transport,stop_position,regular
7132452579,highway,bus_stop,regular
7132452579,local_ref,VIVEKA NAGARA,regular
7132452579,name,"Vivek Nagar Police Station, Ravi Tent",regular
7132452579,en,"Vivek Nagar Police Station, Ravi Tent",name
7132452579,network,BMTC,regular
7132452579,operator,BMTC,regular
7132452579,public_transport,platform,regular
7132452580,bus,yes,regular
7132452580,name,Shine Bakery,regular
7132452580,en,Shine Bakery,name
7132452580,network,BMTC,regular
7132452580,operator,BMTC,regular
7132452580,public_transport,stop_position,regular
7132452581,bus,yes,regular
7132452581,highway,bus_stop,regular
7132452581,name,Shine Bakery,regular
7132452581,en,Shine Bakery,name
7132452581,network,BMTC,regular
7132452581,operator,BMTC,regular
7132452581,public_transport,platform,regular
7132452582,bus,yes,regular
7132452582,name,Fairland Shop,regular
7132452582,en,Fairland Shop,name
7132452582,network,BMTC,regular
7132452582,operator,BMTC,regular
7132452582,public_transport,stop_position,regular
7132452583,bus,yes,regular
7132452583,name,Ejipura,regular
7132452583,en,Ejipura,name
7132452583,network,BMTC,regular
7132452583,operator,BMTC,regular
7132452583,public_transport,stop_position,regular
7132452584,bus,yes,regular
7132452584,name,Ejipura School,regular
7132452584,en,Ejipura School,name
7132452584,network,BMTC,regular
7132452584,operator,BMTC,regular
7132452584,public_transport,stop_position,regular
7132486285,bus,yes,regular
7132486285,name,Srinivagilu Ejipura,regular
7132486285,en,Srinivagilu Ejipura,name
7132486285,network,BMTC,regular
7132486285,operator,BMTC,regular
7132486285,public_transport,stop_position,regular
7132486286,highway,bus_stop,regular
7132486286,name,Srinivagilu Ejipura,regular
7132486286,en,Srinivagilu Ejipura,name
7132486286,network,BMTC,regular
7132486286,operator,BMTC,regular
7132486286,public_transport,platform,regular
7133498141,bus,yes,regular
7133498141,name,Marathahalli Bridge,regular
7133498141,en,Marathahalli Bridge,name
7133498141,network,BMTC,regular
7133498141,operator,BMTC,regular
7133498141,public_transport,stop_position,regular
7133498142,bus,yes,regular
7133498142,name,Marathahalli,regular
7133498142,en,Marathahalli,name
7133498142,network,BMTC,regular
7133498142,operator,BMTC,regular
7133498142,public_transport,stop_position,regular
7133498143,bus,yes,regular
7133498143,name,Yamalur Cross,regular
7133498143,en,Yamalur Cross,name
7133498143,network,BMTC,regular
7133498143,operator,BMTC,regular
7133498143,public_transport,stop_position,regular
7133498144,bus,yes,regular
7133498144,name,HAL Kalyanamantapa,regular
7133498144,en,HAL Kalyanamantapa,name
7133498144,network,BMTC,regular
7133498144,operator,BMTC,regular
7133498144,public_transport,stop_position,regular
7133498145,bus,yes,regular
7133498145,name,Helicopter Division,regular
7133498145,en,Helicopter Division,name
7133498145,network,BMTC,regular
7133498145,operator,BMTC,regular
7133498145,public_transport,stop_position,regular
7133498146,bus,yes,regular
7133498146,name,HAL Main Gate,regular
7133498146,en,HAL Main Gate,name
7133498146,network,BMTC,regular
7133498146,operator,BMTC,regular
7133498146,public_transport,stop_position,regular
7133498147,bus,yes,regular
7133498147,name,Konena Agrahara,regular
7133498147,en,Konena Agrahara,name
7133498147,network,BMTC,regular
7133498147,operator,BMTC,regular
7133498147,public_transport,stop_position,regular
7133498148,bus,yes,regular
7133498148,name,Murugeshpalaya,regular
7133498148,en,Murugeshpalaya,name
7133498148,network,BMTC,regular
7133498148,operator,BMTC,regular
7133498148,public_transport,stop_position,regular
7133498149,bus,yes,regular
7133498149,name,NAL Manipal Hospital,regular
7133498149,en,NAL Manipal Hospital,name
7133498149,network,BMTC,regular
7133498149,operator,BMTC,regular
7133498149,public_transport,stop_position,regular
7133498150,bus,yes,regular
7133498150,name,Kodihalli,regular
7133498150,en,Kodihalli,name
7133498150,kn,ಕೋಡಿಹಳ್ಳಿ,name
7133498150,network,BMTC,regular
7133498150,operator,BMTC,regular
7133498150,public_transport,stop_position,regular
7133498151,highway,bus_stop,regular
7133498151,name,Domlur Flyover,regular
7133498151,en,Domlur Flyover,name
7133498151,network,BMTC,regular
7133498151,operator,BMTC,regular
7133498151,public_transport,platform,regular
7133498156,bus,yes,regular
7133498156,name,Command Hospital,regular
